Q10,"title=Reduced tangible emulation,authors=Paul Brewer,average_rating=6,isbn=0-8314-7854-3,isbn13=978-1-345-08502-0,language_code=ti,num_pages=342,ratings_count=47306,text_reviews_count=427,publication_date=2022-03-13,publisher=Brewer, Ball and Ellis"
Q11,"title=Front-line bottom-line project,authors=Darlene Parsons,average_rating=38,isbn=0-433-41385-9,isbn13=978-1-64132-845-6,language_code=he,num_pages=25,ratings_count=27709,text_reviews_count=35,publication_date=2022-03-22,publisher=Little-Butler"
Q12,"title=Diverse real-time complexity,authors=Tracy Jenkins,average_rating=39,isbn=1-4621-9265-3,isbn13=978-1-5274-4646-5,language_code=mn,num_pages=725,ratings_count=60696,text_reviews_count=513,publication_date=2021-09-16,publisher=Nguyen-Gardner"
Q13,"title=Optional dynamic migration,authors=Kelly Williams,average_rating=29,isbn=1-138-15631-0,isbn13=978-0-7640-2308-8,language_code=tr,num_pages=50,ratings_count=2963,text_reviews_count=272,publication_date=2021-09-23,publisher=King LLC"
Q14,"title=Open-architected secondary strategy,authors=Shelby West,average_rating=89,isbn=1-01-735573-8,isbn13=978-1-936249-63-3,language_code=nan,num_pages=148,ratings_count=23023,text_reviews_count=18,publication_date=2020-08-27,publisher=Huerta-Cantu"
Q15,"title=Team-oriented actuating leverage,authors=Emma Watts,average_rating=22,isbn=1-882179-84-6,isbn13=978-1-128-37377-1,language_code=lo,num_pages=970,ratings_count=95620,text_reviews_count=556,publication_date=2021-07-25,publisher=Woods Group"
Q16,"title=Organized exuding process improvement,authors=Lawrence Baker,average_rating=5,isbn=1-231-70234-6,isbn13=978-1-67041-026-9,language_code=zu,num_pages=492,ratings_count=96958,text_reviews_count=960,publication_date=2021-05-26,publisher=Gomez Group"
Q17,"title=Customer-focused 24hour architecture,authors=Justin Crawford,average_rating=45,isbn=0-431-14121-5,isbn13=978-1-66298-798-4,language_code=mni,num_pages=284,ratings_count=67997,text_reviews_count=772,publication_date=2021-04-06,publisher=Jefferson-Hill"
Q18,"title=Ergonomic 3rdgeneration hierarchy,authors=Amy Cole,average_rating=62,isbn=1-199-70015-0,isbn13=978-0-03-832774-4,language_code=ks,num_pages=254,ratings_count=76024,text_reviews_count=984,publication_date=2022-02-11,publisher=Gonzalez-Bryan"
Q19,"title=Profit-focused cohesive function,authors=Michael Holt,average_rating=70,isbn=0-14-960074-7,isbn13=978-1-5225-2280-5,language_code=nl,num_pages=580,ratings_count=86381,text_reviews_count=518,publication_date=2021-11-14,publisher=Reynolds, Christensen and Patterson"
Q20,"title=Persistent 6thgeneration Local Area Network,authors=Andrew Aguilar,average_rating=36,isbn=1-59759-122-X,isbn13=978-1-9748-6440-9,language_code=he,num_pages=395,ratings_count=62541,text_reviews_count=536,publication_date=2020-08-24,publisher=Holmes, Weber and Alexander"
Q21,"title=Down-sized multimedia system engine,authors=Diane Ellison,average_rating=66,isbn=1-4276-3625-7,isbn13=978-1-07-180001-0,language_code=mag,num_pages=201,ratings_count=43798,text_reviews_count=795,publication_date=2020-11-26,publisher=Hart Group"
Q22,"title=Inverse fault-tolerant throughput,authors=Andrew Newman,average_rating=45,isbn=0-89423-478-1,isbn13=978-1-208-75067-6,language_code=om,num_pages=459,ratings_count=41830,text_reviews_count=379,publication_date=2022-09-15,publisher=Gray and Sons"
Q23,"title=Focused didactic system engine,authors=Mark Taylor,average_rating=22,isbn=1-993213-99-6,isbn13=978-1-85801-057-1,language_code=ku,num_pages=565,ratings_count=87508,text_reviews_count=320,publication_date=2020-01-09,publisher=Spencer-Ruiz"
Q24,"title=Digitized systemic approach,authors=Ana Boyd,average_rating=83,isbn=1-4884-2251-6,isbn13=978-1-07-708191-8,language_code=rw,num_pages=992,ratings_count=93429,text_reviews_count=570,publication_date=2022-12-04,publisher=Robles and Sons"
Q25,"title=Object-based grid-enabled service-desk,authors=Michael Payne,average_rating=52,isbn=0-471-05728-2,isbn13=978-0-87634-677-8,language_code=el,num_pages=421,ratings_count=51411,text_reviews_count=949,publication_date=2021-06-21,publisher=Gomez, Alexander and Mccann"
Q26,"title=Virtual modular analyzer,authors=Mrs. Vanessa Rose,average_rating=68,isbn=1-382-37147-0,isbn13=978-1-76659-996-0,language_code=kl,num_pages=525,ratings_count=6467,text_reviews_count=38,publication_date=2022-03-29,publisher=Hamilton-Gonzales"
Q27,"title=Compatible zero tolerance access,authors=Mrs. Katherine Smith,average_rating=53,isbn=0-86782-492-1,isbn13=978-1-58920-302-0,language_code=fy,num_pages=936,ratings_count=60521,text_reviews_count=854,publication_date=2022-01-26,publisher=Robertson, Wheeler and Leonard"
Q28,"title=Programmable modular productivity,authors=Joseph Horn,average_rating=72,isbn=0-319-92707-5,isbn13=978-0-16-520443-7,language_code=bn,num_pages=323,ratings_count=72937,text_reviews_count=313,publication_date=2021-11-30,publisher=Boyd-Bartlett"
Q29,"title=Virtual regional algorithm,authors=Michael Kennedy,average_rating=32,isbn=1-392-16799-X,isbn13=978-0-7599-7883-6,language_code=mr,num_pages=780,ratings_count=73232,text_reviews_count=83,publication_date=2021-09-17,publisher=Merritt, Kennedy and Wilson"
Q30,"title=Configurable explicit model,authors=Denise Hamilton,average_rating=85,isbn=1-288-16360-6,isbn13=978-1-01-762887-6,language_code=si,num_pages=126,ratings_count=30781,text_reviews_count=189,publication_date=2022-09-24,publisher=Williams PLC"
Q31,"title=Adaptive context-sensitive paradigm,authors=Tiffany King,average_rating=81,isbn=0-449-84566-4,isbn13=978-0-11-797804-1,language_code=sq,num_pages=998,ratings_count=43480,text_reviews_count=678,publication_date=2023-01-15,publisher=Pierce and Sons"
Q32,"title=Triple-buffered web-enabled interface,authors=Don Snyder,average_rating=78,isbn=1-03-792986-1,isbn13=978-1-307-29892-5,language_code=si,num_pages=977,ratings_count=47009,text_reviews_count=613,publication_date=2022-09-01,publisher=Hudson and Sons"
Q33,"title=Balanced contextually-based toolset,authors=Kristen Gonzalez,average_rating=8,isbn=0-7582-3398-1,isbn13=978-1-209-78518-9,language_code=fur,num_pages=94,ratings_count=46869,text_reviews_count=214,publication_date=2021-04-27,publisher=Webb Ltd"
Q34,"title=Seamless regional adapter,authors=Mrs. Jennifer Cooper DVM,average_rating=28,isbn=1-915618-39-8,isbn13=978-1-969949-15-9,language_code=ast,num_pages=653,ratings_count=99391,text_reviews_count=388,publication_date=2022-07-31,publisher=Crane PLC"
Q35,"title=Customer-focused radical product,authors=Emily Blanchard,average_rating=14,isbn=1-374-55185-6,isbn13=978-0-334-61015-1,language_code=nr,num_pages=128,ratings_count=70366,text_reviews_count=91,publication_date=2023-01-20,publisher=Parker LLC"
Q36,"title=Distributed secondary installation,authors=Charles Townsend,average_rating=36,isbn=0-8272-9872-2,isbn13=978-1-4223-9023-8,language_code=fil,num_pages=426,ratings_count=87517,text_reviews_count=904,publication_date=2022-06-13,publisher=Reed Inc"
Q37,"title=Proactive methodical conglomeration,authors=James Castillo,average_rating=23,isbn=1-01-923182-3,isbn13=978-0-01-424035-7,language_code=lzh,num_pages=337,ratings_count=36627,text_reviews_count=860,publication_date=2021-12-31,publisher=Booker-Richard"
Q38,"title=Versatile fresh-thinking functionalities,authors=Karen Gibson,average_rating=9,isbn=0-88717-163-X,isbn13=978-1-136-95127-5,language_code=nds,num_pages=162,ratings_count=15656,text_reviews_count=739,publication_date=2022-10-27,publisher=Todd and Sons"
Q39,"title=Synergistic cohesive solution,authors=Andrea Jones,average_rating=61,isbn=1-69344-468-2,isbn13=978-0-03-724505-6,language_code=tk,num_pages=888,ratings_count=17923,text_reviews_count=24,publication_date=2020-02-10,publisher=Hickman-Walsh"
Q40,"title=Robust web-enabled Graphical User Interface,authors=Charles Myers,average_rating=3,isbn=1-139-52242-6,isbn13=978-0-649-31042-5,language_code=tig,num_pages=990,ratings_count=52597,text_reviews_count=35,publication_date=2020-02-25,publisher=Wolf-Steele"
Q41,"title=Distributed intermediate superstructure,authors=Jennifer Hernandez MD,average_rating=55,isbn=1-82827-711-8,isbn13=978-1-238-01758-9,language_code=doi,num_pages=175,ratings_count=8694,text_reviews_count=25,publication_date=2022-03-26,publisher=Brown, Griffin and Stevens"
Q42,"title=Reverse-engineered 4thgeneration knowledgebase,authors=Alexandria Ward,average_rating=0,isbn=1-879768-54-2,isbn13=978-0-8483-8251-3,language_code=kw,num_pages=405,ratings_count=750,text_reviews_count=687,publication_date=2022-03-27,publisher=Gonzalez-Miller"
Q43,"title=Object-based bi-directional secured line,authors=Sandra Velez,average_rating=69,isbn=0-412-68958-8,isbn13=978-1-60209-020-0,language_code=km,num_pages=31,ratings_count=33388,text_reviews_count=924,publication_date=2022-11-17,publisher=Stevens-Cook"
Q44,"title=Enhanced directional website,authors=Kathy Hernandez,average_rating=26,isbn=1-75510-038-8,isbn13=978-1-5480-4051-2,language_code=be,num_pages=53,ratings_count=86501,text_reviews_count=319,publication_date=2022-01-22,publisher=Wilson, Vega and Coleman"
Q45,"title=Cross-group neutral complexity,authors=Kenneth Hoover,average_rating=52,isbn=0-680-58848-5,isbn13=978-0-88994-555-5,language_code=gez,num_pages=336,ratings_count=76434,text_reviews_count=56,publication_date=2021-04-21,publisher=Wells, Faulkner and Thompson"
Q46,"title=Focused multi-tasking framework,authors=Sergio Thompson,average_rating=2,isbn=1-4493-8298-3,isbn13=978-0-389-20530-2,language_code=nso,num_pages=37,ratings_count=25833,text_reviews_count=823,publication_date=2020-11-14,publisher=Mcintosh, Hernandez and Scott"
Q47,"title=Automated bandwidth-monitored software,authors=Sophia Pena,average_rating=43,isbn=0-7207-5481-X,isbn13=978-1-907188-90-9,language_code=tr,num_pages=27,ratings_count=88952,text_reviews_count=613,publication_date=2020-01-10,publisher=Lopez, Mahoney and Barron"
Q48,"title=Synchronized user-facing system engine,authors=Peter Cordova,average_rating=36,isbn=1-4444-7611-4,isbn13=978-1-279-92388-7,language_code=hi,num_pages=786,ratings_count=1798,text_reviews_count=725,publication_date=2021-10-10,publisher=Joyce Group"
Q49,"title=Cross-group executive orchestration,authors=Sara Lambert,average_rating=45,isbn=1-4431-2453-2,isbn13=978-1-55538-431-9,language_code=mi,num_pages=218,ratings_count=79725,text_reviews_count=400,publication_date=2020-02-16,publisher=Johnson and Sons"
Q50,"title=Profound leadingedge emulation,authors=Daniel Murphy,average_rating=70,isbn=0-914403-13-3,isbn13=978-1-224-52605-7,language_code=vi,num_pages=692,ratings_count=14829,text_reviews_count=685,publication_date=2020-12-03,publisher=Shaw, Wilson and Taylor"
Q51,"title=Programmable demand-driven leverage,authors=Robert Smith,average_rating=9,isbn=1-77759-193-7,isbn13=978-0-689-53010-4,language_code=af,num_pages=995,ratings_count=35889,text_reviews_count=456,publication_date=2020-04-29,publisher=Miller-Huber"
Q52,"title=Enhanced real-time flexibility,authors=Bethany Holmes,average_rating=81,isbn=0-09-477017-4,isbn13=978-1-175-63662-1,language_code=bho,num_pages=392,ratings_count=65523,text_reviews_count=780,publication_date=2022-11-06,publisher=Simmons, Anderson and Herrera"
Q53,"title=Synchronized maximized interface,authors=Dalton Ford,average_rating=46,isbn=1-4346-2710-1,isbn13=978-1-4607-2048-6,language_code=fa,num_pages=774,ratings_count=43459,text_reviews_count=555,publication_date=2022-05-26,publisher=Smith, Bennett and Coleman"
Q54,"title=Right-sized high-level Internet solution,authors=Rachel Price,average_rating=56,isbn=1-69412-101-1,isbn13=978-1-201-10019-5,language_code=ja,num_pages=239,ratings_count=71707,text_reviews_count=966,publication_date=2022-05-01,publisher=Lozano, Carlson and Bennett"
Q55,"title=Right-sized methodical flexibility,authors=Tammy Taylor,average_rating=77,isbn=0-9798048-4-1,isbn13=978-0-09-572566-8,language_code=ur,num_pages=885,ratings_count=2851,text_reviews_count=432,publication_date=2022-03-29,publisher=Lewis Inc"
Q56,"title=Vision-oriented global Graphic Interface,authors=Kara Olson,average_rating=3,isbn=1-962377-00-8,isbn13=978-1-966290-05-6,language_code=sl,num_pages=295,ratings_count=96657,text_reviews_count=913,publication_date=2020-12-01,publisher=Nunez LLC"
Q57,"title=Integrated scalable pricing structure,authors=Jeremy Peterson,average_rating=81,isbn=0-394-05739-2,isbn13=978-0-357-26120-0,language_code=quz,num_pages=340,ratings_count=34192,text_reviews_count=836,publication_date=2022-01-30,publisher=Russell-Smith"
Q58,"title=Centralized object-oriented challenge,authors=Trevor Nguyen,average_rating=93,isbn=0-261-06450-9,isbn13=978-0-627-17627-2,language_code=sl,num_pages=926,ratings_count=75959,text_reviews_count=476,publication_date=2021-03-08,publisher=Bullock-Lee"
Q59,"title=Switchable encompassing complexity,authors=Brianna Perez,average_rating=33,isbn=0-12-910913-4,isbn13=978-1-5399-3832-3,language_code=oc,num_pages=896,ratings_count=75012,text_reviews_count=165,publication_date=2020-06-12,publisher=Ramirez, Acosta and Choi"
Q60,"title=Organic secondary instruction set,authors=Shelley Bauer,average_rating=12,isbn=0-381-54252-1,isbn13=978-0-610-68684-9,language_code=mhr,num_pages=457,ratings_count=35071,text_reviews_count=953,publication_date=2020-08-14,publisher=Peterson PLC"
Q61,"title=Business-focused grid-enabled info-mediaries,authors=Lisa Mendoza,average_rating=91,isbn=1-283-33626-X,isbn13=978-0-215-07429-4,language_code=en,num_pages=893,ratings_count=9473,text_reviews_count=636,publication_date=2020-09-06,publisher=Williams, Monroe and Ramirez"
Q62,"title=Secured 24hour algorithm,authors=Richard Graham,average_rating=91,isbn=0-240-08673-2,isbn13=978-1-244-81581-0,language_code=de,num_pages=350,ratings_count=50741,text_reviews_count=722,publication_date=2021-04-12,publisher=Wheeler-Meyer"
Q63,"title=Universal background collaboration,authors=Melissa Franklin,average_rating=47,isbn=0-07-904133-7,isbn13=978-0-475-25424-5,language_code=fur,num_pages=682,ratings_count=63883,text_reviews_count=304,publication_date=2022-06-02,publisher=Barnes-Fleming"
Q64,"title=User-centric interactive migration,authors=William Stevenson,average_rating=65,isbn=0-9798059-6-1,isbn13=978-0-631-34175-8,language_code=gd,num_pages=748,ratings_count=84344,text_reviews_count=677,publication_date=2022-11-18,publisher=Walsh, Mcintosh and Lewis"
Q65,"title=Fully-configurable attitude-oriented monitoring,authors=Tracey Butler,average_rating=38,isbn=1-214-29333-6,isbn13=978-1-60817-602-1,language_code=nr,num_pages=34,ratings_count=81708,text_reviews_count=649,publication_date=2021-03-20,publisher=Myers, Wood and Ellis"
Q66,"title=Business-focused homogeneous encryption,authors=Kristina Gonzales,average_rating=64,isbn=1-347-90590-1,isbn13=978-1-71074-024-0,language_code=ca,num_pages=565,ratings_count=15698,text_reviews_count=264,publication_date=2022-08-30,publisher=Rhodes, Wilson and Baker"
Q67,"title=Optional interactive methodology,authors=John Ortiz,average_rating=47,isbn=0-05-608487-0,isbn13=978-0-7101-8858-8,language_code=mni,num_pages=976,ratings_count=88219,text_reviews_count=890,publication_date=2022-06-26,publisher=Russell-Archer"
Q68,"title=Multi-layered holistic support,authors=Kevin Sanchez,average_rating=72,isbn=0-291-55780-5,isbn13=978-0-915420-19-3,language_code=gu,num_pages=467,ratings_count=56690,text_reviews_count=15,publication_date=2021-04-08,publisher=Byrd and Sons"
Q69,"title=Virtual intermediate secured line,authors=Amy Taylor,average_rating=78,isbn=1-4122-7100-2,isbn13=978-0-396-87727-1,language_code=km,num_pages=606,ratings_count=10117,text_reviews_count=786,publication_date=2022-04-06,publisher=Gates PLC"
Q70,"title=Devolved disintermediate migration,authors=Debra Austin,average_rating=52,isbn=0-417-48651-0,isbn13=978-1-921028-06-9,language_code=lb,num_pages=31,ratings_count=99342,text_reviews_count=885,publication_date=2020-07-25,publisher=Fowler, Rasmussen and Clark"
Q71,"title=Integrated high-level forecast,authors=Brittany Taylor,average_rating=83,isbn=0-06-124285-3,isbn13=978-0-490-74914-6,language_code=iu,num_pages=987,ratings_count=54879,text_reviews_count=138,publication_date=2021-07-25,publisher=Robertson, Hammond and Short"
Q72,"title=Compatible coherent ability,authors=Patrick Patel,average_rating=1,isbn=0-643-65252-3,isbn13=978-1-4517-7283-8,language_code=es,num_pages=761,ratings_count=90376,text_reviews_count=876,publication_date=2022-12-25,publisher=Lopez, Martinez and Gibbs"
Q73,"title=Synergistic incremental concept,authors=Billy Sanders,average_rating=80,isbn=0-537-45777-1,isbn13=978-0-06-964934-1,language_code=sw,num_pages=683,ratings_count=96560,text_reviews_count=762,publication_date=2022-10-01,publisher=Freeman, Adams and Small"
Q74,"title=Progressive exuding methodology,authors=Cindy Young,average_rating=78,isbn=0-9729065-0-9,isbn13=978-0-05-566681-9,language_code=mai,num_pages=64,ratings_count=72267,text_reviews_count=706,publication_date=2022-09-13,publisher=Fernandez PLC"
Q75,"title=Multi-tiered eco-centric orchestration,authors=Brenda Holland,average_rating=82,isbn=0-06-197859-0,isbn13=978-1-373-61717-0,language_code=az,num_pages=800,ratings_count=90343,text_reviews_count=740,publication_date=2020-01-29,publisher=Castaneda Inc"
Q76,"title=Monitored attitude-oriented success,authors=Heather Johnson,average_rating=25,isbn=0-517-01051-8,isbn13=978-1-4313-2707-2,language_code=yi,num_pages=684,ratings_count=5835,text_reviews_count=642,publication_date=2020-02-28,publisher=Spencer, Harvey and Foster"
Q77,"title=Virtual local project,authors=Melanie Scott,average_rating=14,isbn=0-545-94700-6,isbn13=978-0-510-92671-7,language_code=sc,num_pages=388,ratings_count=14170,text_reviews_count=582,publication_date=2021-11-15,publisher=Galloway and Sons"
Q78,"title=Synergistic upward-trending functionalities,authors=Diane Watts,average_rating=15,isbn=1-225-50091-5,isbn13=978-1-207-58312-1,language_code=tig,num_pages=23,ratings_count=88450,text_reviews_count=843,publication_date=2021-03-20,publisher=Bass and Sons"
Q79,"title=Phased global throughput,authors=Kevin Petersen,average_rating=5,isbn=0-462-90190-4,isbn13=978-1-172-39803-4,language_code=sl,num_pages=180,ratings_count=29632,text_reviews_count=400,publication_date=2020-08-13,publisher=Johnson, Ramsey and Munoz"
Q80,"title=Upgradable background time-frame,authors=Jessica Anderson,average_rating=50,isbn=0-9732797-6-1,isbn13=978-0-07-853107-1,language_code=nn,num_pages=730,ratings_count=89230,text_reviews_count=203,publication_date=2021-08-11,publisher=May-Johnson"
Q81,"title=Open-architected solution-oriented functionalities,authors=Angela Sellers,average_rating=19,isbn=0-492-77098-0,isbn13=978-1-86733-097-4,language_code=aa,num_pages=394,ratings_count=94931,text_reviews_count=59,publication_date=2021-06-06,publisher=Lawrence-Gardner"
Q82,"title=Innovative object-oriented hierarchy,authors=Brandon Mills,average_rating=75,isbn=1-309-47405-2,isbn13=978-1-82634-880-4,language_code=mn,num_pages=603,ratings_count=278,text_reviews_count=904,publication_date=2020-02-18,publisher=Moore Group"
Q83,"title=Implemented encompassing instruction set,authors=John Murray,average_rating=69,isbn=1-4175-2876-1,isbn13=978-1-67303-294-9,language_code=fil,num_pages=405,ratings_count=28482,text_reviews_count=783,publication_date=2021-07-14,publisher=Thomas, Chandler and Martinez"
Q84,"title=Future-proofed value-added paradigm,authors=Steven Lee MD,average_rating=26,isbn=0-313-79489-8,isbn13=978-0-7441-9498-2,language_code=ia,num_pages=733,ratings_count=57891,text_reviews_count=140,publication_date=2022-03-13,publisher=Chaney, Taylor and Webb"
Q85,"title=Team-oriented tertiary utilization,authors=George Combs,average_rating=76,isbn=1-964848-82-2,isbn13=978-1-4659-2011-9,language_code=gez,num_pages=414,ratings_count=85687,text_reviews_count=230,publication_date=2020-12-18,publisher=Wilson-Yates"
Q86,"title=Synchronized multimedia extranet,authors=Rodney Chapman,average_rating=86,isbn=1-104-75945-4,isbn13=978-0-85350-286-9,language_code=ps,num_pages=41,ratings_count=18433,text_reviews_count=577,publication_date=2020-11-10,publisher=Washington LLC"
Q87,"title=Optional upward-trending approach,authors=Lisa Williams,average_rating=67,isbn=1-366-14666-2,isbn13=978-1-57982-615-4,language_code=eo,num_pages=82,ratings_count=8285,text_reviews_count=621,publication_date=2021-06-12,publisher=Larson LLC"
Q88,"title=Re-engineered national superstructure,authors=Charles Ortega,average_rating=11,isbn=1-4877-1693-1,isbn13=978-1-189-99156-3,language_code=gez,num_pages=620,ratings_count=23071,text_reviews_count=205,publication_date=2021-01-07,publisher=Allen, Young and Edwards"
Q89,"title=Pre-emptive composite interface,authors=Kelly Pacheco,average_rating=10,isbn=0-561-96362-2,isbn13=978-1-65768-588-8,language_code=wae,num_pages=468,ratings_count=82092,text_reviews_count=791,publication_date=2020-02-18,publisher=Carter, Manning and Roth"
Q90,"title=Seamless cohesive moderator,authors=Mark Bowen,average_rating=26,isbn=0-07-512823-3,isbn13=978-0-915862-69-6,language_code=hr,num_pages=827,ratings_count=84524,text_reviews_count=197,publication_date=2020-11-10,publisher=Young-Cross"
Q91,"title=Networked neutral standardization,authors=Kelly Barnes,average_rating=88,isbn=1-118-91518-6,isbn13=978-1-04-551477-6,language_code=doi,num_pages=430,ratings_count=12806,text_reviews_count=937,publication_date=2020-09-01,publisher=Cruz-Williams"
Q92,"title=Progressive explicit framework,authors=Krystal Castro,average_rating=68,isbn=0-05-529024-8,isbn13=978-0-257-93341-2,language_code=eo,num_pages=705,ratings_count=87630,text_reviews_count=74,publication_date=2022-06-26,publisher=Santiago-Harmon"
Q93,"title=User-friendly modular application,authors=David Cook,average_rating=78,isbn=1-9815-1295-0,isbn13=978-1-4782-0907-2,language_code=af,num_pages=80,ratings_count=3629,text_reviews_count=69,publication_date=2020-04-14,publisher=Harris-Ramirez"
Q94,"title=Reduced demand-driven knowledgebase,authors=Julia Yoder,average_rating=76,isbn=1-227-00199-1,isbn13=978-0-242-54853-9,language_code=wa,num_pages=372,ratings_count=46812,text_reviews_count=969,publication_date=2020-01-01,publisher=Bell, Rodriguez and Oliver"
Q95,"title=Synchronized foreground service-desk,authors=Mr. Paul Davis,average_rating=18,isbn=0-7264-4820-6,isbn13=978-0-19-643105-5,language_code=oc,num_pages=611,ratings_count=62265,text_reviews_count=415,publication_date=2021-03-19,publisher=Jones-Fisher"
Q96,"title=Networked dynamic forecast,authors=Victoria Hall,average_rating=44,isbn=1-4408-9902-9,isbn13=978-1-77821-698-5,language_code=fur,num_pages=354,ratings_count=54133,text_reviews_count=357,publication_date=2021-01-14,publisher=Conley Group"
Q97,"title=Grass-roots asynchronous capacity,authors=Elizabeth Lee,average_rating=33,isbn=0-88371-485-X,isbn13=978-1-66930-314-5,language_code=sid,num_pages=105,ratings_count=13087,text_reviews_count=606,publication_date=2021-10-23,publisher=Jordan-Patel"
Q98,"title=Mandatory transitional instruction set,authors=Jimmy Rodgers,average_rating=95,isbn=0-89411-451-4,isbn13=978-0-18-599972-6,language_code=pap,num_pages=224,ratings_count=2045,text_reviews_count=848,publication_date=2023-01-22,publisher=Ryan PLC"
Q99,"title=Mandatory intermediate success,authors=Stephen Collins,average_rating=38,isbn=1-324-99624-2,isbn13=978-1-910439-65-4,language_code=bho,num_pages=288,ratings_count=32728,text_reviews_count=112,publication_date=2022-03-11,publisher=Andrews PLC"
Q100,"title=Organic leadingedge firmware,authors=David Jacobs,average_rating=69,isbn=0-240-28086-5,isbn13=978-1-69636-934-3,language_code=pl,num_pages=546,ratings_count=22421,text_reviews_count=203,publication_date=2020-12-24,publisher=Carr-Vaughn"
Q101,"title=Ameliorated cohesive customer loyalty,authors=Matthew Christensen,average_rating=71,isbn=0-273-81542-3,isbn13=978-0-8209-9205-1,language_code=uz,num_pages=782,ratings_count=55937,text_reviews_count=157,publication_date=2020-01-03,publisher=Moore PLC"
Q102,"title=Multi-layered next generation service-desk,authors=Roberto Davidson,average_rating=70,isbn=1-9800-0488-9,isbn13=978-0-411-90305-3,language_code=ast,num_pages=420,ratings_count=37963,text_reviews_count=994,publication_date=2020-11-15,publisher=Smith-Rogers"
Q103,"title=Organized logistical approach,authors=Brian Nunez,average_rating=61,isbn=0-01-698798-5,isbn13=978-1-56075-542-5,language_code=yue,num_pages=334,ratings_count=75450,text_reviews_count=847,publication_date=2020-11-22,publisher=Mcgee-Hodges"
Q104,"title=De-engineered bandwidth-monitored workforce,authors=Sylvia Smith,average_rating=23,isbn=1-4446-0488-0,isbn13=978-0-627-12546-1,language_code=ro,num_pages=846,ratings_count=11906,text_reviews_count=435,publication_date=2020-05-28,publisher=Fischer, Reid and Bailey"
Q105,"title=Multi-layered composite flexibility,authors=Ashley Wade,average_rating=75,isbn=0-516-37521-0,isbn13=978-1-72299-941-4,language_code=ss,num_pages=737,ratings_count=12932,text_reviews_count=921,publication_date=2021-08-24,publisher=Orozco Ltd"
Q106,"title=Pre-emptive transitional project,authors=Michelle Barrett,average_rating=21,isbn=0-9835834-5-5,isbn13=978-0-8310-1669-2,language_code=br,num_pages=702,ratings_count=65392,text_reviews_count=609,publication_date=2020-08-30,publisher=Collins Inc"
Q107,"title=Streamlined tertiary algorithm,authors=Randy Garrett,average_rating=35,isbn=1-399-29048-7,isbn13=978-0-7595-2268-8,language_code=bho,num_pages=628,ratings_count=53554,text_reviews_count=887,publication_date=2021-12-02,publisher=Franklin-Garrison"
Q108,"title=Multi-layered multimedia hierarchy,authors=Wesley Jones,average_rating=80,isbn=1-72250-387-4,isbn13=978-1-300-41609-8,language_code=ps,num_pages=33,ratings_count=86685,text_reviews_count=892,publication_date=2022-09-01,publisher=Weiss-Cox"
